snkrdunk_product_number,set_norm,number,rarity,snkrdunk_title,used_listing_count,snkrdunk_apparel_id,snkrdunk_image_url,falsematch_our_card_id,falsematch_our_name,falsematch_score,action
pkmn-tcg-1293,1293,,,わるいフシギバナ: 旧裏/プロモ[neo-P No.003](プロモーションカード「neo-P」),0,92098,https://cdn.snkrdunk.com/upload_bg_removed/7302945.webp,CRD_7B22D01FE0474BF9AF2E,찬란한 이상해꽃,0.7009,SPECIAL_PROMO_REVIEW
pkmn-tcg-1295,1295,,,わるいオニドリル: 旧裏/プロモ[neo-P No.022](プロモーションカード「neo-P」),0,92100,https://cdn.snkrdunk.com/upload_bg_removed/7302950.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1291,1291,,,GR団のミュウツー: 旧裏/プロモ[neo-P No.150](プロモーションカード「neo-P」),7,92096,https://cdn.snkrdunk.com/upload_bg_removed/7302946.webp,CRD_C1608F37F71B44D08013,M뮤츠 EX,0.7026,SPECIAL_PROMO_REVIEW
pkmn-tcg-1288,1288,,,ポリゴン ファンクラブ: 旧裏/プロモ[neo-P No.137](プロモーションカード「neo-P」),4,92093,https://cdn.snkrdunk.com/upload_bg_removed/20230809070222-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1294,1294,,,ヒマナッツ: 旧裏/プロモ[neo-P No.191](プロモーションカード「neo-P」),0,92099,https://cdn.snkrdunk.com/upload_bg_removed/7302936.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1296,1296,,,ハネッコ: 旧裏/プロモ[neo-P No.187](プロモーションカード「neo-P」),0,92101,https://cdn.snkrdunk.com/upload_bg_removed/7302953.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1326,1326,,,カードトレーナー認定証: 旧裏/プロモ[PMCG-P](プロモーションカード「PMCG-P」),4,92120,https://cdn.snkrdunk.com/upload_bg_removed/7302893.webp,CRD_5B85A98483504BD2B701,심향의 칠색조 ex,0.6375,SPECIAL_PROMO_REVIEW
pkmn-tcg-1330,1330,,,コイキング タマムシ大学: 旧裏/プロモ[PMCG-P No.129](プロモーションカード「PMCG-P」),1,92121,https://cdn.snkrdunk.com/upload_bg_removed/7302826.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1332,1332,,,_のピカチュウ: 旧裏/プロモ[PMCG-P No.025](プロモーションカード「PMCG-P」),25,92122,https://cdn.snkrdunk.com/upload_bg_removed/20250218074338-0.webp,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,0.6435,SPECIAL_PROMO_REVIEW
pkmn-tcg-1339,1339,,,オムスター 通信進化: 旧裏/プロモ[PMCG-P No.139](プロモーションカード「PMCG-P」),6,92126,https://cdn.snkrdunk.com/upload_bg_removed/7302851.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1333,1333,,,_のピカチュウ/旧裏/プロモ: キラ/プロモ/旧裏[PMCG-P](プロモーションカード「PMCG-P」),11,92123,https://cdn.snkrdunk.com/upload_bg_removed/7302844.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1340,1340,,,ゴローニャ 通信進化: 旧裏/プロモ[PMCG-P No.076](プロモーションカード「PMCG-P」),4,92127,https://cdn.snkrdunk.com/upload_bg_removed/7302854.webp,CRD_4A61E9FAD7D64AE2BB13,빛나는 볼케니온,0.6453,SPECIAL_PROMO_REVIEW
pkmn-tcg-1349,1349,,,カイリュー GB: 旧裏/プロモ[PMCG-P No.149](プロモーションカード「PMCG-P」),50,92134,https://cdn.snkrdunk.com/upload_bg_removed/7302856.webp,CRD_45C9E6F60F414FF4A7C1,망나뇽 EX,0.7291,SPECIAL_PROMO_REVIEW
pkmn-tcg-1342,1342,,,なみのりピカチュウ 新幹線: 旧裏/プロモ[PMCG-P No.025](プロモーションカード「PMCG-P」),6,92129,https://cdn.snkrdunk.com/upload_bg_removed/7302799.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1348,1348,,,とりかえっこプリーズ: 旧裏/プロモ[PMCG-P](プロモーションカード「PMCG-P」),2,92133,https://cdn.snkrdunk.com/upload_bg_removed/7302817.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1357,1357,,,ミュウ : 旧裏 [PMCG-P No.151](旧裏面 プロモーションカード「サザンアイランド 映画公開記念」),37,92137,https://cdn.snkrdunk.com/upload_bg_removed/7302329.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1345,1345,,,フシギバナ GB: 旧裏/プロモ[PMCG-P No.003](プロモーションカード「PMCG-P」),7,92131,https://cdn.snkrdunk.com/upload_bg_removed/7302859.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1341,1341,,,カイリキー 通信進化: 旧裏/プロモ[PMCG-P No.068](プロモーションカード「PMCG-P」),4,92128,https://cdn.snkrdunk.com/upload_bg_removed/7302852.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1350,1350,,,ピカチュウ P : 旧裏 (※ 光沢あり) [PMCG-P No.025](プロモーションカード「コロコロコミック 1996年11月号付録」),20,93323,https://cdn.snkrdunk.com/upload_bg_removed/20241128014930-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-1347,1347,,,カスミのてあて: 旧裏/プロモ[PMCG-P](プロモーションカード「PMCG-P」),1,92132,https://cdn.snkrdunk.com/upload_bg_removed/7302883.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-7,7,,,ビクティニV: プロモ[S-P 243](プロモーションカード「S-P」),4,92161,https://cdn.snkrdunk.com/upload_bg_removed/20240610035926-0.webp,CRD_8D64C44C0FE64E8EA849,비크티니 V,0.743,SPECIAL_PROMO_REVIEW
pkmn-tcg-5,5,,,ハイパーボール: プロモ[S-P 277](プロモーションカード「S-P」),0,93002,https://cdn.snkrdunk.com/upload_bg_removed/20240812093948-3.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-10,10,,,エーフィVMAX: SA/プロモ[S-P 189](プロモーションカード「S-P」),143,93004,https://cdn.snkrdunk.com/upload_bg_removed/20240228072428-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-38,38,,,ミュウツーV: プロモ[S-P 273](プロモーションカード「S-P」),77,93008,https://cdn.snkrdunk.com/upload_bg_removed/20240812093949-7.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-173,173,,,チャンピオンズフェスティバル 2017: プロモ[SM-P](プロモーションカード「SM-P」),1,93057,https://cdn.snkrdunk.com/upload_bg_removed/20220831092802-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-224,224,,,殿堂の書: プロモ[SM-P](プロモーションカード「SM-P」),0,93075,https://cdn.snkrdunk.com/upload_bg_removed/20240810020603-8.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-190,190,,,袴姿のピカチュウ: プロモ[SM-P 208](プロモーションカード「SM-P」),8,93062,https://cdn.snkrdunk.com/upload_bg_removed/20220831093141-0.webp,CRD_884CDFFE6A873A39565CEB82B1769CBA,마리오 피카츄 (293),0.6561,SPECIAL_PROMO_REVIEW
pkmn-tcg-SM-P-Movie,SMPMOVIE,,,古代ミュウ P [SM-P 2019](プロモーションカード「映画 ミュウツーの逆襲 EVOLUTION パンフレット」),47,93076,https://cdn.snkrdunk.com/upload_bg_removed/20241128043331-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-XY-P-C-MB-TW,XYPCMBTW,,,ビクトリーリング P (プロモーションカード「リザードンメガバトル 上位入賞」),0,93122,https://cdn.snkrdunk.com/upload_bg_removed/20220901031621-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-426,426,,,基本水エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93128,https://cdn.snkrdunk.com/upload_bg_removed/20240816020737-8.webp,CRD_1D2EAA1FB1D44C0781F7,고래왕 EX,0.625,SPECIAL_PROMO_REVIEW
pkmn-tcg-407,407,,,スズキサン: プロモ[XY-P 297/XY-P](プロモーションカード「XY-P」),2,93124,https://cdn.snkrdunk.com/upload_bg_removed/20220901031900-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-405,405,,,ピカチュウ 20thアニバーサリーフェスタ: プロモ[XY-P](プロモーションカード「XY-P」),6,93123,https://cdn.snkrdunk.com/upload_bg_removed/20220901031725-0.webp,CRD_21AA8DB739564F3E9CA5,피카츄,0.7093,SPECIAL_PROMO_REVIEW
pkmn-tcg-400,400,,,MサチコEX: プロモ[XY-P 298/XY-P](プロモーションカード「XY-P」),2,93121,https://cdn.snkrdunk.com/upload_bg_removed/20220901031439-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-427,427,,,基本雷エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93129,https://cdn.snkrdunk.com/upload_bg_removed/20220901032638-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-428,428,,,基本超エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93130,https://cdn.snkrdunk.com/upload_bg_removed/20220901033951-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-586,586,,,ギラティナEX P [BW-P 146/BW-P](プロモーションカード「レックウザEX・ギラティナEX オリジナルスーパーレアカードセット ゲット!キャンペーン」),1,93138,https://cdn.snkrdunk.com/upload_bg_removed/20220901035713-0.webp,CRD_51808E684CD64F418E0A,기라티나 VSTAR,0.6669,SPECIAL_PROMO_REVIEW
pkmn-tcg-414,414,,,ピカチュウ ワゴン: プロモ[XY-P](プロモーションカード「XY-P」),3,93125,https://cdn.snkrdunk.com/upload_bg_removed/20220901032023-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-436,436,,,基本フェアリーエネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93133,https://cdn.snkrdunk.com/upload_bg_removed/20220901034606-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-598,598,,,コバルオン P [BW-P 037/BW-P](プロモーションカード「バトル激強化キャンペーン」),0,93148,https://cdn.snkrdunk.com/upload_bg_removed/20220901042151-0.webp,CRD_17EF823FA3CB4B2B8EE4,코바르온,0.6876,SPECIAL_PROMO_REVIEW
pkmn-tcg-600,600,,,ビリジオン P [BW-P 039/BW-P](プロモーションカード「バトル激強化キャンペーン」),0,93150,https://cdn.snkrdunk.com/upload_bg_removed/20220901043046-0.webp,CRD_C7804ACB352A4684AF39,비리디온 EX,0.6901,SPECIAL_PROMO_REVIEW
pkmn-tcg-595,595,,,ポカブ P [BW-P 079/BW-P](プロモーションカード「JR北海道ポケモン調査隊 2011」),0,93146,https://cdn.snkrdunk.com/upload_bg_removed/20220901041822-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-594,594,,,ツタージャ P [BW-P 078/BW-P](プロモーションカード「JR北海道ポケモン調査隊 2011」),0,93145,https://cdn.snkrdunk.com/upload_bg_removed/20220901041708-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-437,437,,,基本草エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93134,https://cdn.snkrdunk.com/upload_bg_removed/20220901034814-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-422,422,,,基本悪エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93126,https://cdn.snkrdunk.com/upload_bg_removed/20220901032140-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-617,617,,,ダークライEX [BW-P](プロモーションカード「バトルカーニバル 2013 スプリング」),1,93152,https://cdn.snkrdunk.com/upload_bg_removed/20240812092922-2.webp,CRD_EF941452F94747E4BB8D,다크라이 EX,0.636,SPECIAL_PROMO_REVIEW
pkmn-tcg-478,478,,,鍛冶屋: プロモ[XY-P](プロモーションカード「XY-P」),0,93135,https://cdn.snkrdunk.com/upload_bg_removed/20220901035009-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-120/BW-P,120BWP,,,ピカチュウ P [BW-P 120/BW-P](プロモーションカード「ポケモンセンタートウホク オープン記念プレゼント」),10,93151,https://cdn.snkrdunk.com/upload_bg_removed/20220901043622-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-596,596,,,チャンピオンズフェスティバル 2013: プロモ[BW-P](プロモーションカード「BW-P」),0,93147,https://cdn.snkrdunk.com/upload_bg_removed/20220901041923-0.webp,CRD_05EEC7741BAF4827B1B7,플라제스 EX,0.6924,SPECIAL_PROMO_REVIEW
pkmn-tcg-592,592,,,ゼクロム 15th: プロモ[BW-P 055/053](プロモーションカード「BW-P」),4,93143,https://cdn.snkrdunk.com/upload_bg_removed/20230609090501-0.webp,CRD_007D898667D84D8F9B7E,제크로무,0.9265,SPECIAL_PROMO_REVIEW
pkmn-tcg-425,425,,,基本炎エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93127,https://cdn.snkrdunk.com/upload_bg_removed/20220901032305-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-587,587,,,ミジュマル P [BW-P 080/BW-P](プロモーションカード「JR北海道ポケモン調査隊 2011」),0,93139,https://cdn.snkrdunk.com/upload_bg_removed/20220901035910-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-590,590,,,レックウザEX P [BW-P 145/BW-P](プロモーションカード「レックウザEX・ギラティナEX オリジナルスーパーレアカードセット ゲット!キャンペーン」),0,93141,https://cdn.snkrdunk.com/upload_bg_removed/20220901040145-0.webp,CRD_69C818D4E150495ABB8B,레쿠쟈 EX,0.6905,SPECIAL_PROMO_REVIEW
pkmn-tcg-429,429,,,基本闘エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93131,https://cdn.snkrdunk.com/upload_bg_removed/20240816020737-9.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-430,430,,,基本鋼エネルギー 20thアニバーサリー: プロモ[XY-P](プロモーションカード「XY-P」),0,93132,https://cdn.snkrdunk.com/upload_bg_removed/20220901034338-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-708,708,,,ディアルガ: プロモ[L-P 074/L-P](プロモーションカード「L-P」),0,93165,https://cdn.snkrdunk.com/upload_bg_removed/20240810020602-5.webp,CRD_40ACC9AF379C44558884,디아루가,0.8364,SPECIAL_PROMO_REVIEW
pkmn-tcg-712,712,,,カイオーガ: プロモ[L-P 071/L-P](プロモーションカード「L-P」),2,93168,https://cdn.snkrdunk.com/upload_bg_removed/20220901050551-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-720,720,,,ウツギはかせの育てかた: プロモ[L-P 023/L-P](プロモーションカード「L-P」),0,93170,https://cdn.snkrdunk.com/upload_bg_removed/20220901050902-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-705,705,,,レックウザ: プロモ[L-P 075/L-P](プロモーションカード「L-P」),3,93164,https://cdn.snkrdunk.com/upload_bg_removed/20240816024345-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-711,711,,,グラードン: プロモ[L-P 072/L-P](プロモーションカード「L-P」),2,93167,https://cdn.snkrdunk.com/upload_bg_removed/20220901050316-0.webp,CRD_8EA74EA746054746A291,기라티나,0.7094,SPECIAL_PROMO_REVIEW
pkmn-tcg-599,599,,,テラキオン P [BW-P 038/BW-P](プロモーションカード「バトル激強化キャンペーン」),0,93149,https://cdn.snkrdunk.com/upload_bg_removed/20220901042303-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-700,700,,,ライチュウ: プロモ[L-P 044/L-P](プロモーションカード「L-P」),0,93161,https://cdn.snkrdunk.com/upload_bg_removed/20220901045448-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-717,717,,,デオキシス: プロモ[L-P 076/L-P](プロモーションカード「L-P」),0,93169,https://cdn.snkrdunk.com/upload_bg_removed/20220901050709-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-697,697,,,マスターのカギ: プロモ[L-P 068/L-P](プロモーションカード「L-P」),0,93158,https://cdn.snkrdunk.com/upload_bg_removed/20220901045104-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-710,710,,,パルキア: プロモ[L-P 073/L-P](プロモーションカード「L-P」),1,93166,https://cdn.snkrdunk.com/upload_bg_removed/20220901050135-0.webp,CRD_D964095CC14B4504BFB1,초염몽,0.7225,SPECIAL_PROMO_REVIEW
pkmn-tcg-593,593,,,トロピカルビーチ [BW-P](プロモーションカード「ポケモンワールドチャンピオンシップス2012 参加賞」),0,93144,https://cdn.snkrdunk.com/upload_bg_removed/20220901041535-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-701,701,,,モノマネむすめ: プロモ[L-P 024/L-P](プロモーションカード「L-P」),1,93162,https://cdn.snkrdunk.com/upload_bg_removed/20220901045611-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-703,703,,,ツボツボ: プロモ[L-P 067/L-P](プロモーションカード「L-P」),0,93163,https://cdn.snkrdunk.com/upload_bg_removed/20220901045805-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-698,698,,,エンテイ: プロモ[L-P 062/L-P](プロモーションカード「L-P」),1,93159,https://cdn.snkrdunk.com/upload_bg_removed/20220901045222-0.webp,CRD_2521A01014064B6586BA,앤테이 EX,0.6888,SPECIAL_PROMO_REVIEW
pkmn-tcg-762,762,,,ダークライ [DP-P 046](プロモーションカード「映画 ディアルガVSパルキアVSダークライ 劇場入場者プレゼントカード」),70,93189,https://cdn.snkrdunk.com/upload_bg_removed/20240810020602-4.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-763,763,,,トロピカルウインド2009: プロモ[DPt-P](プロモーションカード「DPt-P」),0,93190,https://cdn.snkrdunk.com/upload_bg_removed/20220902013805-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-764,764,,,クレセリア: プロモ[DPt-P 045/DPt-P](プロモーションカード「DPt-P」),0,93191,https://cdn.snkrdunk.com/upload_bg_removed/20220901065124-0.webp,CRD_D4D97671FD8C454A8A1C,크레세리아,0.6691,SPECIAL_PROMO_REVIEW
pkmn-tcg-761,761,,,ギザみみピチューM [010/022](プロモーションカード「映画公開記念ランダムパック2009」),10,614304,https://cdn.snkrdunk.com/upload_bg_removed/20250610022818-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-765,765,,,ピカチュウ: プロモ[DPt-P 016/DPt-P](プロモーションカード「DPt-P」),1,93192,https://cdn.snkrdunk.com/upload_bg_removed/20220901065328-0.webp,CRD_79D926D3E72B4438C2AB,팀 플라즈마 보스 피카츄,0.625,SPECIAL_PROMO_REVIEW
pkmn-tcg-805,805,,,ポケモンパルシティ 関東: プロモ[DP-P](プロモーションカード「DP-P」),2,93213,https://cdn.snkrdunk.com/upload_bg_removed/20220901072912-0.webp,CRD_B6294903334744A58D01,지우의 피카츄,0.6366,SPECIAL_PROMO_REVIEW
pkmn-tcg-798,798,,,勝利のメダル ジム☆チャレンジ2006: プロモ[DP-P](プロモーションカード「DP-P」),5,93207,https://cdn.snkrdunk.com/upload_bg_removed/20240711070736-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-807,807,,,勝利のメダル 金メダル: プロモ[DP-P](プロモーションカード「DP-P」),3,93214,https://cdn.snkrdunk.com/upload_bg_removed/20240810022904-1.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-770,770,,,ピカチュウM ムービー LV.X: プロモ[DPt-P 043/DPt-P](プロモーションカード「DPt-P」),18,93194,https://cdn.snkrdunk.com/upload_bg_removed/20240811081537-7.webp,CRD_2951B02D3BE7488DA649,피카츄,0.6587,SPECIAL_PROMO_REVIEW
pkmn-tcg-768,768,,,カビゴンLV.X: プロモ[DP-P 127/DP-P](プロモーションカード「DP-P」),8,93193,https://cdn.snkrdunk.com/upload_bg_removed/20220901065611-0.webp,CRD_494E55E7C59E4B6DA4E3,야도란 EX,0.7563,SPECIAL_PROMO_REVIEW
pkmn-tcg-810,810,,,ハマナのリサーチ: プロモ[DP-P](プロモーションカード「DP-P」),1,93215,https://cdn.snkrdunk.com/upload_bg_removed/20220819030724-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-840,840,,,δレインボーエネルギー: プロモ[PCG-P 149/PCG-P](プロモーションカード「PCG-P」),0,93231,https://cdn.snkrdunk.com/upload_bg_removed/20240810085742-9.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-802,802,,,ミステリアス・パール: プロモ[DP-P](プロモーションカード「DP-P」),2,93210,https://cdn.snkrdunk.com/upload_bg_removed/20220901072412-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-838,838,,,ミュウex: プロモ[PCG-P 007/PLAY](プロモーションカード「PCG-P」),2,93229,https://cdn.snkrdunk.com/upload_bg_removed/20220901075554-0.webp,CRD_4CB4D847706A453D8A1F,빛나는 뮤,0.7403,SPECIAL_PROMO_REVIEW
pkmn-tcg-799,799,,,時空のゆがみ: プロモ[DP-P](プロモーションカード「DP-P」),0,93208,https://cdn.snkrdunk.com/upload_bg_removed/20240810022904-6.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-820,820,,,タッチ交換！: プロモ[DP-P](プロモーションカード「DP-P」),0,93222,https://cdn.snkrdunk.com/upload_bg_removed/20220819032008-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-803,803,,,バトルロードスタジアム: プロモ[DP-P](プロモーションカード「DP-P」),0,93211,https://cdn.snkrdunk.com/upload_bg_removed/20220901072523-0.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-835,835,,,ブースター☆: プロモ[PCG-P 024/PLAY](プロモーションカード「PCG-P」),0,93226,https://cdn.snkrdunk.com/upload_bg_removed/20240810035456-2.webp,,,,SPECIAL_PROMO_REVIEW
pkmn-tcg-822,822,,,パルキア: プロモ[DP-P 006/PPP](プロモーションカード「DP-P」),1,93223,https://cdn.snkrdunk.com/upload_bg_removed/20240810085742-7.webp,,,,SPECIAL_PROMO_REVIEW
