card_id,name,rarity,num,jp_ref,en_ref,selected_source,ko_current,selected_raw_krw,coef_current,en_raw,jp_raw,snk_raw,snk_n,jp_p10,jp_p9,snk_p10,snk_p9,scry_ladder,snk_ladder,pricing_mode,jp_coef,jp_coef_scope,ko_via_jp,ko_via_snk,mult_jp,mult_snk,selection_bug_raw,underpriced_by_jp,underpriced_by_snk,coef_missing,actionable,category
CRD_89F870261BCE4E9C87D5,릴리에의 결심,SAR,090/063,m1l_ja-91,me1-184,EN,85167,115405,0.737984,115405,245714,287366,73,684732,139881,746662,245100,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.341699,CARD,83960,98193,1.0,1.2,True,False,True,False,True,UNDERPRICED
CRD_9239E2F6422F4F328D52,라이츄&알로라라이츄 GX,RR,008/054,sm10a_ja-8,sm11-54,JP,11338,28148,0.402800,55221,28148,57000,13,177632,46479,260300,49400,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,6444,13049,0.6,1.2,False,False,True,False,True,UNDERPRICED
CRD_DB0F99DBDC074D509C4E,어니언,SR,084/076,swsh3a_ja-84,swsh4-179,EN,7229,8082,0.894500,8044,22141,0,0,54560,0,95000,57000,PSA10 > RAW,PSA10 > PSA9,COEF,0.388629,RARITY,8605,,1.2,,True,True,False,False,True,UNDERPRICED
CRD_26947826E457449096C5,마스터드 연격의 태세,SR,079/070,swsh5r_ja-80,swsh5-162,EN,1883,2105,0.894500,2095,5178,0,0,27657,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,2012,,1.1,,True,True,False,False,True,UNDERPRICED
CRD_93B44E38ADC1449B84C7,냐오닉스 EX,PR,,xyp_ja-196,g1-37,EN,2294,7145,0.321100,7112,30714,0,0,122411,0,0,0,PSA10 > RAW,,COEF,0.085544,RARITY,2627,,1.1,,True,True,False,False,True,UNDERPRICED
CRD_280E5479B51D442889C9,춤추새 ex,SAR,111/080,m2_ja-111,mep-24,EN,21205,23308,0.909779,23308,43759,53998,50,192905,44558,163381,61740,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.397478,CARD,17393,21463,0.8,1.0,True,False,True,False,True,UNDERPRICED
CRD_52F916AFA8B244C5ACDA,채두,SR,111/100,swsh4_ja-109,swsh4-180,EN,12259,13705,0.894500,13642,30929,28490,1,79252,61137,104500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.388629,RARITY,12020,11072,1.0,0.9,True,False,False,False,False,SELECTION_ONLY
CRD_9529FB33C2B2497B9A13,올리브,SR,106/096,swsh2_ja-105,swsh2-191,EN,11572,12937,0.894500,12891,30730,0,0,92634,21311,78850,23750,PSA10 > RAW > PSA9,PSA10 > PSA9,COEF,0.388629,RARITY,11943,,1.0,,True,True,False,False,True,UNDERPRICED
CRD_A045FBD15C434CEA9670,리자몽 ex,RR,066/108,sv3_ja-66,sv3-125,JP,2172,5393,0.402800,9054,5393,9500,1,99287,47385,113990,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,1235,2175,0.6,1.0,False,False,True,False,True,UNDERPRICED
CRD_BA7824DD9F5F4039A731,멜론,SR,080/070,swsh6h_ja-83,swsh6-195,EN,7985,8927,0.894500,8886,20312,0,0,67375,43697,109906,0,PSA10 > PSA9 > RAW,PSA10,COEF,0.388629,RARITY,7894,,1.0,,True,False,False,False,False,SELECTION_ONLY
CRD_F66B10F9608D4C8CB922,스쿨보이,SR,078/067,swsh7r_ja-78,swsh8-261,EN,2611,2919,0.894500,2906,6914,0,0,32865,0,0,0,PSA10 > RAW,,COEF,0.388629,RARITY,2687,,1.0,,True,True,False,False,True,UNDERPRICED
CRD_0BDC07CD5DF04DCC8A26,M레쿠쟈 EX,RR,105/171,xy6_ja-62,xy6-76,JP,40228,99871,0.402800,129769,99871,161500,1,689895,184900,554002,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.228936,RARITY,22864,36973,0.6,0.9,False,False,False,False,False,REVIEW
CRD_123A0C58771F4B76BBFE,아강의 비장의카드,SR,077/070,xy5t_ja-77,xy5-157,EN,14850,35877,0.413928,35877,114000,0,0,265703,141356,0,0,PSA10 > PSA9 > RAW,,COEF,0.123719,CARD,14104,,0.9,,True,False,False,False,False,SELECTION_ONLY
CRD_19B52BB682954C4DB699,루기아 V,RR,079/098,swsh12_ja-79,swsh12-138,JP,4852,12046,0.402800,25982,12046,19000,15,149991,38289,121600,32775,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,0.228936,RARITY,2758,4350,0.6,0.9,False,False,False,False,False,REVIEW
CRD_49B4C54D818A4CF7BA81,M리자몽 EX,RR,055/080,xy2_ja-55,xy2-69,JP,176385,437897,0.402800,413006,437897,665000,1,1521638,167953,1395550,482125,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,0.228936,RARITY,100250,152242,0.6,0.9,False,False,False,False,False,REVIEW
CRD_4EC3A525E385456A88F0,레쿠쟈 EX,PR,,xyp_ja-122,xyp-XY69,EN,68627,213724,0.321100,212735,0,725800,22,1776263,443029,1144750,608000,PSA10 > PSA9,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,,62088,,0.9,False,False,False,False,False,REVIEW
CRD_5798719CFA7B4AF9928A,딱구리 EX,PR,,xyp_ja-197,g1-46,EN,1307,4072,0.321100,4053,13644,0,0,40394,0,127300,0,PSA10 > RAW,PSA10,COEF,0.085544,RARITY,1167,,0.9,,True,False,False,False,False,SELECTION_ONLY
CRD_D7F007D1EFC04DE9A1AF,뮤츠 EX,PR,,xyp_ja-190,xyp-XY183,EN,7484,23308,0.321100,23201,76824,47500,1,201248,53761,519650,178600,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.085544,RARITY,6572,4063,0.9,0.5,True,False,False,False,False,SELECTION_ONLY
CRD_E35983B2ADA24AC889C1,찬석의 활기,SR,078/067,swsh10d_ja-77,swsh10-181,EN,5209,5823,0.894500,5796,12154,0,0,47754,32558,0,0,PSA10 > PSA9 > RAW,,COEF,0.388629,RARITY,4723,,0.9,,True,False,False,False,False,SELECTION_ONLY
CRD_AAA1B0D73E594E6E9585,나옹,PR,,svp_ja-192,me2-106,EN,11387,35462,0.321100,35462,109858,95000,4,227261,84476,253289,128250,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,0.085544,RARITY,9398,8127,0.8,0.7,True,False,False,False,False,SELECTION_ONLY
CRD_AC64EB9FF98F4DD68A0B,원더래버린스(프리즘스타),PR,145/150,sm8b_ja-145,sm9-158,EN,321,999,0.321100,994,3073,0,0,99871,0,0,0,PSA10 > RAW,,COEF,0.085544,RARITY,263,,0.8,,True,False,False,False,False,SELECTION_ONLY
CRD_01AD02026ECC4FEDBF4F,이상해꽃 EX,PR,,xyp_ja-233,xyp-XY28,EN,2363,7360,0.321100,7326,18868,0,0,110534,52916,121600,0,PSA10 > PSA9 > RAW,PSA10,COEF,0.085544,RARITY,1614,,0.7,,True,False,False,False,False,SELECTION_ONLY
CRD_0F321114788E4CC0A5AB,플라이곤 EX,PR,,xyp_ja-114,xyp-XY61,EN,4539,14136,0.321100,14136,37260,0,0,141218,39948,0,0,PSA10 > PSA9 > RAW,,COEF,0.085544,RARITY,3187,,0.7,,True,False,False,False,False,SELECTION_ONLY
CRD_174D03650DD04FAB90ED,볼케니온(프리즘스타),PR,027/094,sm6_ja-27,sm6-31,EN,1322,4118,0.321100,4099,11493,0,0,89792,0,0,0,PSA10 > RAW,,COEF,0.085544,RARITY,983,,0.7,,True,False,False,False,False,SELECTION_ONLY
CRD_906A3DF2C7B04997AE4D,개굴닌자 EX,PR,,xyp_ja-21,xyp-XY20,EN,13479,41977,0.321100,41782,115236,0,0,692276,153648,555750,213750,PSA10 > PSA9 > RAW,PSA10 > PSA9,COEF,0.085544,RARITY,9858,,0.7,,True,False,False,False,False,SELECTION_ONLY
CRD_C3E80F835D1B41C5B9F7,가이오가,PR,,xyp_ja-143,xyp-XY51,EN,6433,20036,0.321100,19943,56327,0,0,446025,0,0,0,PSA10 > RAW,,COEF,0.085544,RARITY,4818,,0.7,,True,False,False,False,False,SELECTION_ONLY
CRD_E87E061502334A9C87ED,지라치(프리즘스타),PR,057/096,sm7_ja-57,sm7-97,EN,4569,14228,0.321100,14162,38397,0,0,114821,0,0,0,PSA10 > RAW,,COEF,0.085544,RARITY,3285,,0.7,,True,False,False,False,False,SELECTION_ONLY
CRD_3583C21779BE400FB9A6,피카츄,PR,S-P 203,swshp_ja-1,swshp-SWSH020,EN,50851,158365,0.321100,158365,384120,0,0,1251571,248802,0,0,PSA10 > RAW > PSA9,,COEF,0.085544,RARITY,32859,,0.6,,True,False,False,False,False,SELECTION_ONLY
CRD_6412506A2B9B42B895C2,대짱이 EX,PR,,xyp_ja-137,xyp-XY55,EN,5008,15595,0.321100,15595,36876,0,0,245207,56174,0,0,PSA10 > PSA9 > RAW,,COEF,0.085544,RARITY,3155,,0.6,,True,False,False,False,False,SELECTION_ONLY
CRD_6B89BCF215104ABCA86A,샤미드 EX,PR,,xyp_ja-194,g1-24,EN,9640,30023,0.321100,29884,66929,0,0,362794,79882,284050,76000,PSA10 > PSA9 > RAW,PSA10 > PSA9,COEF,0.085544,RARITY,5725,,0.6,,True,False,False,False,False,SELECTION_ONLY
CRD_AFB2E1221F7B49C4B30F,M팬텀 EX,PR,,xyp_ja-79,xyp-XY166,EN,126799,394891,0.321100,393063,0,835040,4,2126335,614208,1983125,779000,PSA10 > PSA9,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,,71433,,0.6,False,False,False,False,False,REVIEW
CRD_0BDAE7D89E874FAF958A,레시라무 EX,PR,,bwp_ja-158,bw4-95,EN,120701,375900,0.321100,374160,760000,0,0,838565,342620,3515000,475000,PSA10 > RAW > PSA9,PSA10 > PSA9,COEF,0.085544,RARITY,65013,,0.5,,True,False,False,False,False,SELECTION_ONLY
CRD_E5592716F10843B68C39,다크라이(프리즘스타),PR,077/173,sm12a_ja-77,sm5-77,EN,9246,28794,0.321100,28660,14197,56810,4,238907,73029,308750,37810,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,0.085544,RARITY,1214,4860,0.1,0.5,False,False,False,False,False,REVIEW
CRD_EDD80B822E564D249409,악비아르 EX,PR,,xyp_ja-44,xyp-XY25,EN,6754,21034,0.321100,20937,42253,0,0,130601,0,0,0,PSA10 > RAW,,COEF,0.085544,RARITY,3614,,0.5,,True,False,False,False,False,SELECTION_ONLY
CRD_FB75B64C376D40B982B2,메타몽(프리즘스타),PR,043/060,sm7a_ja-43,sm8-154,EN,9601,29900,0.321100,29762,13275,57000,4,216167,31098,283100,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,0.085544,RARITY,1136,4876,0.1,0.5,False,False,False,False,False,REVIEW
CRD_0136A086A0EE4B56BD13,찬란한 지라치,K,045/068,swsh11a_ja-45,swsh12-120,EN,651,2028,0.321100,2019,10786,0,0,96230,38412,0,0,PSA10 > PSA9 > RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_0D5CD6FAF42744938562,찬란한 달코퀸,K,009/068,swsh11a_ja-9,swsh12-16,EN,232,722,0.321100,719,2213,0,0,61444,0,0,0,PSA10 > RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_141407CDC6C3483B9AF1,빛나는 레쿠쟈,A,057/072,sm3p_ja-57,sm35-56,EN,60338,187912,0.321100,187912,931000,0,0,1540582,228613,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_1EB1317E215A4D5FABEE,피카츄,SM-P,120/SM-P,smp_ja-242,smp-SM157,EN,12615,39288,0.321100,39106,107554,416043,5,1074768,218672,1187500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_1EE8B7BE600043EF8C97,피죤투 ex,SSR,335/190,sv4a_ja-335,sv4pt5-221,JP,782,2044,0.382700,3808,2044,9500,1,49536,20389,69170,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_2165621DAD614A36A40F,지우의 피카츄,SM-P,047/SM-P,smp_ja-74,smp-SM112,EN,27007,84107,0.321100,84107,741000,0,0,1537018,312827,1459523,410875,PSA10 > RAW > PSA9,PSA10 > PSA9,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_21AA8DB739564F3E9CA5,피카츄,SM-P,052/SM-P,smp_ja-44,smp-SM86,EN,12156,37859,0.321100,37859,123500,0,0,1065764,212833,950000,0,PSA10 > PSA9 > RAW,PSA10,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_26B8AD9FA6554601A3B7,뮤츠 GX,SSR,219/150,sm8b_ja-219,sma-SV59,JP,45688,119385,0.382700,210713,119384,329175,8,848414,224126,988000,267188,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_2951B02D3BE7488DA649,피카츄,SM-P,005/SM-P,sm0_ja-4,smp-SM04,JP,6439,16824,0.382700,15058,16824,209000,7,594310,146165,664990,228000,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_2B0E8A61C671491BBA15,카푸꼬꼬꼭 GX,SM-P,023/SM-P,smp_ja-48,smp-SM50,EN,1066,3319,0.321100,3303,12350,0,0,177556,0,0,0,PSA10 > RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_2D3476E6CBAD4BDCB062,메타몽 VMAX,RRR,141/190,swsh4a_ja-141,swsh45-51,EN,2181,6791,0.321100,6760,2673,15200,10,81649,22878,122550,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_3A3F2713FE8C47F69F71,캥카 GX,SM-P,149/SM-P,smp_ja-303,smp-SM188,EN,1465,4563,0.321100,4542,12292,0,0,103620,23047,0,0,PSA10 > PSA9 > RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_3BD607C56C33412AAF02,입치트 V,CSR,085/068,swsh11a_ja-85,swsh12tg-TG17,JP,7491,19575,0.382700,20789,19575,30400,1,0,33956,74955,36100,PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_3BE5316F6AED4A72B593,다크라이 GX,SSR,230/150,sm8b_ja-230,sma-SV70,JP,40931,106954,0.382700,152496,106954,379990,3,536493,99871,706800,237500,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_3EC2D5FC5CD94A18B44E,메타몽 VMAX,SSR,324/190,swsh4a_ja-324,swsh45sv-SV119,JP,7521,19652,0.382700,24031,19652,60800,15,107062,41147,280250,80750,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_4500844A9586482C906C,이브이&잠만보 GX,SM-P,140/SM-P,smp_ja-297,smp-SM169,JP,88419,231041,0.382700,260357,231040,372866,6,897873,341713,758100,313500,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_457C08948A2D49189AA1,비크티니 VMAX,RRR,013/070,swsh5r_ja-13,swsh5-22,JP,1370,3580,0.382700,4374,3580,23750,2,97198,0,80180,0,PSA10 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_47E80B191CA7474EB9E3,큐레무 VMAX,RRR,030/100,swsh11_ja-30,swsh11-49,JP,829,2166,0.382700,3961,2166,11400,1,69434,25521,0,0,PSA10 > PSA9 > RAW,RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_487CFF0EF551423B842A,블래키 GX,SSR,229/150,sm8b_ja-229,sma-SV69,JP,153083,400007,0.382700,462511,400007,617500,1,1643496,262569,2047772,807490,PSA10 > RAW > PSA9,PSA10 > PSA9 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_4A61E9FAD7D64AE2BB13,빛나는 볼케니온,A,028/072,sm3p_ja-28,sm35-27,EN,3883,12092,0.321100,12036,47500,0,0,180060,36584,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_4CB4D847706A453D8A1F,빛나는 뮤,A,041/072,sm3p_ja-41,sm35-40,EN,74301,231394,0.321100,231394,950000,0,0,1568055,567591,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_51808E684CD64F418E0A,기라티나 VSTAR,RRR,111/172,swsh12a_ja-111,swsh11-131,EN,1352,4210,0.321100,4210,1321,9500,5,71769,23693,90250,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_53220555F67B44E18651,달코퀸 GX,SM-P,035/SM-P,smp_ja-65,smp-SM56,EN,1194,3718,0.321100,3718,16150,0,0,209576,69126,0,0,PSA10 > PSA9 > RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_57BF36837D354F8B8535,블래키 GX,SM-P,043/SM-P,smp_ja-125,smp-SM36,EN,24999,77853,0.321100,77493,1045000,0,0,374440,129464,2451000,893000,RAW > PSA10 > PSA9,PSA10 > PSA9,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_5C104F12C3C94EE49C84,명탐정 피카츄,SM-P,143/SM-P,smp_ja-337,smp-SM170,EN,19310,60138,0.321100,60138,427500,466032,5,389621,62811,1140000,370500,RAW > PSA10 > PSA9,PSA10 > RAW > PSA9,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_5D86E01964624A8CBE40,피카츄 VMAX,CSR,223/184,swsh8b_ja-223,swsh11tg-TG17,JP,42872,112025,0.382700,193474,112025,296875,22,600794,82739,593750,276450,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_696441FFCEB046F28C92,네크로즈마 GX,SM-P,079/SM-P,smp_ja-220,smp-SM58,EN,1224,3810,0.321100,3793,23750,0,0,151773,0,0,0,PSA10 > RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_6C18665126FF426F9C2E,블래키 VMAX,CSR,245/184,swsh8b_ja-245,swsh9tg-TG23,JP,37733,98596,0.382700,188495,98596,209000,23,422117,174913,457178,146290,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_6FA0D89A1693401DB8FB,연격 우라오스 V,CSR,240/184,swsh8b_ja-240,swsh9tg-TG20,JP,2540,6638,0.382700,8259,6638,17575,1,65685,46018,61750,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_70824255C49C485D92BC,라이코,A,015/076,swsh3a_ja-15,swsh4-50,EN,4120,12830,0.321100,12770,29101,0,0,150575,27918,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_72DC6FDF73B541818CBF,크로뱃 VMAX,SSR,320/190,swsh4a_ja-320,swshp-SWSH099,EN,1061,3303,0.321100,3288,6945,0,0,49075,26120,76418,28500,PSA10 > PSA9 > RAW,PSA10 > PSA9,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_787A4B40D73A4555BE21,알로라나인테일 GX,SSR,213/150,sm8b_ja-213,sma-SV53,JP,16023,41869,0.382700,80266,41869,66500,3,119584,46094,152000,56810,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_7ADE94812E08415390CB,제크로무 GX,SM-P,116/SM-P,smp_ja-238,smp-SM138,EN,10992,34233,0.321100,34074,122903,0,0,681874,168460,615600,131955,PSA10 > PSA9 > RAW,PSA10 > PSA9,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_7DD7D9F40504433E96CA,지우의 피카츄,SM-P,048/SM-P,smp_ja-75,smp-SM113,EN,23593,73474,0.321100,73474,741000,0,0,1287601,307296,1672000,665000,PSA10 > RAW > PSA9,PSA10 > PSA9,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_7EBB72125E6E436B8589,피카츄,SM-P,164/SM-P,NO_JP,sm11-55,EN,720,2243,0.321100,2233,0,475000,4,305200,128408,2641000,309700,PSA10 > PSA9,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_81D4DD597DBE456BB22A,님피아 VMAX,CSR,232/184,swsh8b_ja-232,swsh9tg-TG15,JP,28701,74996,0.382700,122242,74996,133000,10,226216,75610,269800,104500,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_85E5684497324EADB399,개굴닌자 GX,SSR,216/150,sm8b_ja-216,sma-SV56,JP,35275,92173,0.382700,181151,92173,275490,2,775431,170334,679240,242250,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_865DA476A29E409CBAA1,일격 우라오스 V,CSR,238/184,swsh8b_ja-238,swsh9tg-TG18,JP,2775,7252,0.382700,8121,7252,19000,1,83077,0,75040,0,PSA10 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_8C3914BBF6F44AEA9A9F,칠색조 GX,SSR,210/150,sm8b_ja-210,sma-SV50,JP,17817,46555,0.382700,63180,46555,108300,4,228644,35262,324577,97185,PSA10 > RAW > PSA9,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_8C8EEF4E7290462E9827,빛나는 세레비,A,004/072,sm3p_ja-4,smp-SM79,EN,16824,52394,0.321100,52152,247000,0,0,497543,98166,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_8D798C34EC514D40851D,피카츄,SM-P,069/SM-P,NO_JP,sm3-40,EN,424,1321,0.321100,1315,0,269401,4,479167,205523,607981,161500,PSA10 > PSA9,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_916F9928C49D4260B334,라이치,SM-P,082/SM-P,smp_ja-53,sm4-111,EN,11328,35278,0.321100,35278,161500,0,0,307803,0,313500,0,PSA10 > RAW,PSA10,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_939D613E789B4D44AE56,지우의 피카츄,SM-P,049/SM-P,smp_ja-76,smp-SM114,EN,17791,55405,0.321100,55149,741000,855000,1,1198593,87579,1501000,0,PSA10 > RAW > PSA9,PSA10 > RAW,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_94EFF45E92BE40FB9155,빛나는 지라치,A,043/072,sm3p_ja-43,sm35-42,EN,13380,41669,0.321100,41521,228000,0,0,348812,121797,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_96185C75E06F48A79770,라프라스 V,SSR,311/190,swsh4a_ja-311,swsh45sv-SV110,JP,2640,6899,0.382700,6790,6899,13300,1,68466,34847,274436,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_96FACEB498654D5F9837,이븐곰 GX,SM-P,015/SM-P,smp_ja-35,smp-SM34,EN,1367,4256,0.321100,4256,23047,0,0,0,0,0,0,RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_99CCE27B9E204E508DE3,갸라도스 VMAX,RRR,021/067,swsh7r_ja-21,swsh7-29,EN,4514,14059,0.321100,13994,5700,24225,4,109244,18515,116850,52772,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_A6337035E8634701BFAB,피카츄,SM-P,136/SM-P,smp_ja-249,smp-SM234,EN,14436,44957,0.321100,44749,104500,342000,7,874057,160685,776616,180500,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_AFEB8972DDD3469BB268,레시라무 GX,SSR,211/150,sm8b_ja-211,sma-SV51,JP,21756,56850,0.382700,99549,56850,189990,2,288689,79021,358625,95000,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_B166C14DF6864745B219,모르페코 V-UNION,RRR,056/184,swsh8b_ja-56,"swshp-SWSH215,swshp-SWSH216,swshp-SWSH217,swshp-SWSH218",JP,476,1245,0.382700,0,1245,27360,2,13075,18438,209000,0,PSA9 > PSA10 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_B6294903334744A58D01,지우의 피카츄,SM-P,045/SM-P,smp_ja-72,smp-SM110,EN,27046,84230,0.321100,83840,741000,0,0,1309066,138283,1700500,0,PSA10 > RAW > PSA9,PSA10,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_B95C9626B4BD40E69107,라프라스 VMAX,RRR,032/190,swsh4a_ja-32,swsh1-50,EN,2733,8512,0.321100,8473,2228,16910,1,58847,41331,86925,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_C01B9679589B47678C03,피카츄,SM-P,086/SM-P,smp_ja-214,smp-SM98,EN,21930,68297,0.321100,67980,30730,175750,2,583862,47954,474990,137218,PSA10 > PSA9 > RAW,PSA10 > RAW > PSA9,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_C3A6BDB895B242D99F32,제라오라 VMAX,RRR,041/172,swsh12a_ja-41,swsh12pt5-54,EN,1515,4717,0.321100,4695,1337,9814,2,64256,38397,76000,19950,PSA10 > PSA9 > RAW,PSA10 > PSA9 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_C4865CD65C7F40D2A53C,빛나는 아르세우스,A,059/072,sm3p_ja-59,sm35-57,EN,13321,41485,0.321100,41293,266000,0,0,371751,48599,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_C728A90398A04DC9B105,백마 버드렉스 VMAX,CSR,221/184,swsh8b_ja-221,swsh10tg-TG15,JP,4169,10894,0.382700,11073,10894,20900,1,54391,0,78964,0,PSA10 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
CRD_C80A57B9F72D4DD39F64,빛나는 루기아,A,058/072,sm3p_ja-58,smp-SM82,EN,49943,155538,0.321100,154818,741000,0,0,1429387,416570,0,0,PSA10 > RAW > PSA9,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_C896B50891774460A672,찬란한 강철톤,K,050/071,swsh10a_ja-50,swsh11-124,EN,444,1383,0.321100,1376,3841,0,0,62873,7898,0,0,PSA10 > PSA9 > RAW,,COEF,,,,,,,True,False,False,True,False,COEF_MISSING
CRD_CA8815FCA7DF4BD3A509,드래펄트 VMAX,SSR,318/190,swsh4a_ja-318,swshp-SWSH097,JP,1952,5101,0.382700,5399,5101,9500,1,59354,13798,47500,0,PSA10 > PSA9 > RAW,PSA10 > RAW,COEF,,,,,,,False,False,False,True,False,COEF_MISSING
